Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-03-19 00:00:00-04:00,6.823524403426208,6.837184108453942,6.715459779378912,6.746422290802002,559445600,0.0,0.0
2010-03-22 00:00:00-04:00,6.692389922224605,6.860253835833721,6.682676066967129,6.822309494018555,456419600,0.0,0.0
2010-03-23 00:00:00-04:00,6.8493243462542415,6.944639921594664,6.802577232435727,6.931890487670898,602431200,0.0,0.0
2010-03-24 00:00:00-04:00,6.910035374943504,6.987744591952952,6.906088716159536,6.962549686431885,597780400,0.0,0.0
2010-03-25 00:00:00-04:00,7.009599835512875,7.01111803057896,6.86784110688626,6.879983425140381,542284400,0.0,0.0
2010-03-26 00:00:00-04:00,6.949799147958081,7.040864079617099,6.937656832842839,7.008991718292236,640875200,0.0,0.0
2010-03-29 00:00:00-04:00,7.0727371583388265,7.099145477513943,7.030846982311507,7.054219722747803,540744400,0.0,0.0
2010-03-30 00:00:00-04:00,7.182017179191775,7.208730281126181,7.1106822705608925,7.159250736236572,527310000,0.0,0.0
2010-03-31 00:00:00-04:00,7.148321435342273,7.182319108516958,7.117055377898429,7.13344669342041,430659600,0.0,0.0
2010-04-01 00:00:00-04:00,7.206604352758263,7.246672381090643,7.065149590086947,7.162892818450928,603145200,0.0,0.0
2010-04-05 00:00:00-04:00,7.132841512810131,7.23999462808388,7.126466390818921,7.239387512207031,684507600,0.0,0.0
2010-04-06 00:00:00-04:00,7.2305847849244795,7.29250898363394,7.194158642642103,7.271260738372803,447017200,0.0,0.0
2010-04-07 00:00:00-04:00,7.2715626295288995,7.343504633075889,7.244546382802279,7.303435802459717,628502000,0.0,0.0
2010-04-08 00:00:00-04:00,7.29858059976757,7.331971164737934,7.2257283106379315,7.2837066650390625,572989200,0.0,0.0
2010-04-09 00:00:00-04:00,7.328630374801748,7.342594037015654,7.299185666287071,7.339557647705078,334182800,0.0,0.0
2010-04-12 00:00:00-04:00,7.3520043783405775,7.378413512650199,7.340166024496557,7.354736804962158,333026400,0.0,0.0
2010-04-13 00:00:00-04:00,7.34168431470428,7.370217949584541,7.318917064646989,7.358985900878906,306210800,0.0,0.0
2010-04-14 00:00:00-04:00,7.445497494794663,7.461585657222887,7.40876820700193,7.457942962646484,404076400,0.0,0.0
2010-04-15 00:00:00-04:00,7.460675135225842,7.559329427613417,7.45247947710136,7.555990695953369,376784800,0.0,0.0
2010-04-16 00:00:00-04:00,7.545366039064303,7.623379207390191,7.423338999471382,7.509850978851318,750545600,0.0,0.0
2010-04-19 00:00:00-04:00,7.498618875474458,7.524724042589707,7.338950672845658,7.499833106994629,566924400,0.0,0.0
2010-04-20 00:00:00-04:00,7.544455451886712,7.566007657663514,7.375074195263481,7.424552917480469,738326400,0.0,0.0
2010-04-21 00:00:00-04:00,7.855900524488048,7.899916026014255,7.762710251662618,7.868649959564209,982391200,0.0,0.0
2010-04-22 00:00:00-04:00,7.8389020024560665,8.09722375964358,7.776976986190035,8.088724136352539,793424800,0.0,0.0
2010-04-23 00:00:00-04:00,8.134863353016877,8.262051307818428,8.104812329281838,8.22107219696045,796955600,0.0,0.0
2010-04-26 00:00:00-04:00,8.252945480072023,8.270551032305645,8.140934612113467,8.180700302124023,479068800,0.0,0.0
2010-04-27 00:00:00-04:00,8.113003608979335,8.13030599896443,7.908107354748017,7.954246520996094,709343600,0.0,0.0
2010-04-28 00:00:00-04:00,7.990979971037381,8.013745600638206,7.783351203911029,7.94089412689209,758402400,0.0,0.0
2010-04-29 00:00:00-04:00,7.983997160293895,8.195875723369278,7.95333902646884,8.154593467712402,558840800,0.0,0.0
2010-04-30 00:00:00-04:00,8.174931275052012,8.213178765108418,7.922681515524953,7.925413131713867,542463600,0.0,0.0
2010-05-03 00:00:00-04:00,8.008886299697895,8.131521226740938,7.979744749104344,8.085077285766602,454342000,0.0,0.0
2010-05-04 00:00:00-04:00,7.980053124666463,7.992194632325714,7.793672592711524,7.852257251739502,723819600,0.0,0.0
2010-05-05 00:00:00-04:00,7.680751502635388,7.835865971199938,7.55022401275016,7.770602226257324,883103200,0.0,0.0
2010-05-06 00:00:00-04:00,7.705034882081061,7.839204249107855,6.048253339208941,7.4749436378479,1285860800,0.0,0.0
2010-05-07 00:00:00-04:00,7.397840098429784,7.484655220503857,6.836270178313464,7.159551620483398,1676018400,0.0,0.0
2010-05-10 00:00:00-04:00,7.596362477970568,7.72992470989286,7.544151330444166,7.709889888763428,984306400,0.0,0.0
2010-05-11 00:00:00-04:00,7.6446275605424745,7.888986417001605,7.603952420473692,7.7866902351379395,848906800,0.0,0.0
2010-05-12 00:00:00-04:00,7.86925672593342,7.987338759872423,7.852866215298454,7.9557695388793945,654379600,0.0,0.0
2010-05-13 00:00:00-04:00,7.990070161641651,8.044102672869556,7.783048477496129,7.842545032501221,599712400,0.0,0.0
2010-05-14 00:00:00-04:00,7.745407420603214,7.785476260898264,7.573597667470298,7.704731464385986,759362800,0.0,0.0
2010-05-17 00:00:00-04:00,7.73144394991845,7.776369714017034,7.519261410124381,7.7168731689453125,762834800,0.0,0.0
2010-05-18 00:00:00-04:00,7.800654279989788,7.848311664767193,7.596667379816357,7.66041374206543,782678400,0.0,0.0
2010-05-19 00:00:00-04:00,7.57359682339145,7.677411202807679,7.432446034775446,7.538384914398193,1025726800,0.0,0.0
2010-05-20 00:00:00-04:00,7.342287794763483,7.402088278739046,7.170174972633862,7.217226028442383,1282915200,0.0,0.0
2010-05-21 00:00:00-04:00,7.06727459484392,7.42182301124635,7.022652788784681,7.355648994445801,1223891200,0.0,0.0
2010-05-24 00:00:00-04:00,7.506210125320511,7.616095685835796,7.475248020953908,7.490425109863281,754238800,0.0,0.0
2010-05-25 00:00:00-04:00,7.265491635145113,7.490422766339824,7.199014482651503,7.443676471710205,1048006400,0.0,0.0
2010-05-26 00:00:00-04:00,7.591202626153811,7.65343078082256,7.399054119857869,7.409982204437256,850654000,0.0,0.0
2010-05-27 00:00:00-04:00,7.606987613689582,7.7068561483404565,7.5617586970203385,7.690464019775391,666282400,0.0,0.0
2010-05-28 00:00:00-04:00,7.873808293665665,7.874111446260878,7.690462576762769,7.797616481781006,815614800,0.0,0.0
2010-06-01 00:00:00-04:00,7.882913354993704,8.072632550706288,7.860754037509541,7.917518138885498,876472800,0.0,0.0
2010-06-02 00:00:00-04:00,8.030139579805436,8.038032088048118,7.902344494866601,8.01223087310791,688548000,0.0,0.0
2010-06-03 00:00:00-04:00,8.049563865045723,8.060795913024105,7.904770389223086,7.987033367156982,650106800,0.0,0.0
2010-06-04 00:00:00-04:00,7.837990457949082,7.950000506966167,7.729319951739573,7.7696919441223145,758304400,0.0,0.0
2010-06-07 00:00:00-04:00,7.840417450551621,7.866522619357734,7.605468499591139,7.617307662963867,886942000,0.0,0.0
2010-06-08 00:00:00-04:00,7.687123480340286,7.704122720781221,7.456728329487206,7.568435192108154,1000770400,0.0,0.0
2010-06-09 00:00:00-04:00,7.633398618223956,7.646452017969689,7.360810009139775,7.38236141204834,854630000,0.0,0.0
2010-06-10 00:00:00-04:00,7.432144777433667,7.618524549214638,7.352007076598667,7.6042585372924805,776356000,0.0,0.0
2010-06-11 00:00:00-04:00,7.5350457489724105,7.70594520462733,7.508940579298762,7.695321083068848,545759200,0.0,0.0
2010-06-14 00:00:00-04:00,7.769690650877169,7.86652278594382,7.710498075033995,7.718693733215332,602960400,0.0,0.0
2010-06-15 00:00:00-04:00,7.759980189128887,7.887775286469813,7.755730376585782,7.882918357849121,585074000,0.0,0.0
2010-06-16 00:00:00-04:00,7.925715584961417,8.127577140097143,7.911448768255691,8.11240005493164,783678000,0.0,0.0
2010-06-17 00:00:00-04:00,8.214091172016781,8.283908699271826,8.180700603626315,8.252642631530762,872855200,0.0,0.0
2010-06-18 00:00:00-04:00,8.264173948264647,8.347651148735165,8.238979049713144,8.319419860839844,784621600,0.0,0.0
2010-06-21 00:00:00-04:00,8.429304368412522,8.469373192866794,8.157323027351202,8.201034545898438,776490400,0.0,0.0
2010-06-22 00:00:00-04:00,8.261445012208988,8.37709776407314,8.241410996361926,8.312745094299316,717262000,0.0,0.0
2010-06-23 00:00:00-04:00,8.334902236555402,8.337330699726834,8.132129614583212,8.225319862365723,768457200,0.0,0.0
2010-06-24 00:00:00-04:00,8.226230774031697,8.293012705899704,8.138201408889149,8.165521621704102,714277200,0.0,0.0
2010-06-25 00:00:00-04:00,8.1976988839996,8.204073195764545,8.068688779662256,8.095705032348633,549942400,0.0,0.0
2010-06-28 00:00:00-04:00,8.10268482446716,8.188287339852337,8.029529398566252,8.144271850585938,584948000,0.0,0.0
2010-06-29 00:00:00-04:00,8.017388801001303,8.025585271165314,7.719302180865354,7.776066303253174,1133344800,0.0,0.0
2010-06-30 00:00:00-04:00,7.792456129323442,7.830703614198025,7.589078010073839,7.635217189788818,739452000,0.0,0.0
2010-07-01 00:00:00-04:00,7.7193001663813705,7.734478060345783,7.3829661418143395,7.542633533477783,1022896000,0.0,0.0
2010-07-02 00:00:00-04:00,7.603647163342626,7.61700452151771,7.382358722828611,7.495887756347656,693842800,0.0,0.0
2010-07-06 00:00:00-04:00,7.619129963660094,7.673768771306309,7.472211164094654,7.547188758850098,615235600,0.0,0.0
2010-07-07 00:00:00-04:00,7.603647842280901,7.854988942636523,7.581186176801171,7.85195255279541,654556000,0.0,0.0
2010-07-08 00:00:00-04:00,7.9676048904671415,7.980354321481748,7.737209727255193,7.834345817565918,738144400,0.0,0.0
2010-07-09 00:00:00-04:00,7.797921086620924,7.889289998924799,7.745406779551931,7.880791187286377,433322400,0.0,0.0
2010-07-12 00:00:00-04:00,7.847702298004703,7.948481082039124,7.736299393498805,7.810061931610107,562878400,0.0,0.0
2010-07-13 00:00:00-04:00,7.780618810045196,7.783046462749012,7.480406117267083,7.643413066864014,1190924000,0.0,0.0
2010-07-14 00:00:00-04:00,7.569952175170246,7.764830619342489,7.558416167577516,7.671640396118164,812047600,0.0,0.0
2010-07-15 00:00:00-04:00,7.53504780046858,7.800351001310789,7.506817312456077,7.632791042327881,824866000,0.0,0.0
2010-07-16 00:00:00-04:00,7.685301771731588,7.739637411161723,7.540508324485655,7.585737228393555,1039858400,0.0,0.0
2010-07-19 00:00:00-04:00,7.585134044829706,7.585134044829706,7.273083707615927,7.454606533050537,1024478000,0.0,0.0
2010-07-20 00:00:00-04:00,7.373252270336423,7.676802853712518,7.28552606987332,7.646143913269043,1074950800,0.0,0.0
2010-07-21 00:00:00-04:00,8.046832839466104,8.048654187063635,7.7101956028261664,7.717480182647705,1185671200,0.0,0.0
2010-07-22 00:00:00-04:00,7.8219043331368265,7.892328176325959,7.74996229448381,7.862580299377441,645318800,0.0,0.0
2010-07-23 00:00:00-04:00,7.803990487014013,7.903858999023405,7.779402705025077,7.890502452850342,533388800,0.0,0.0
2010-07-26 00:00:00-04:00,7.892324451022012,7.895360029948085,7.822811720036107,7.870469093322754,420551600,0.0,0.0
2010-07-27 00:00:00-04:00,7.918735193154379,8.038030632225452,7.901432795040493,8.016175270080566,584771600,0.0,0.0
2010-07-28 00:00:00-04:00,8.003729817355914,8.074153641788307,7.899915428437577,7.921466827392578,519985200,0.0,0.0
2010-07-29 00:00:00-04:00,7.913879629724591,7.972768261880666,7.773943036210055,7.834956169128418,643806800,0.0,0.0
2010-07-30 00:00:00-04:00,7.767567550020548,7.883219485531769,7.737514906615628,7.808849811553955,448210000,0.0,0.0
2010-08-02 00:00:00-04:00,7.905681112132196,7.970944033561332,7.880790175148455,7.948481559753418,428055600,0.0,0.0
2010-08-03 00:00:00-04:00,7.922984050368458,7.991282555451586,7.874719557291438,7.950910568237305,417653600,0.0,0.0
2010-08-04 00:00:00-04:00,7.978532077194033,8.022242786050123,7.901733968280354,7.982781887054443,420375200,0.0,0.0
2010-08-05 00:00:00-04:00,7.944840894554756,7.988856395576441,7.909021864129573,7.943930625915527,289097200,0.0,0.0
2010-08-06 00:00:00-04:00,7.885649358656866,7.937557373949505,7.820385601269927,7.895060062408447,444897600,0.0,0.0
2010-08-09 00:00:00-04:00,7.937251451247982,7.9575902405982735,7.879273905183169,7.94544792175293,303128000,0.0,0.0
2010-08-10 00:00:00-04:00,7.887772423339897,7.905985899056303,7.817954910328915,7.874415874481201,451920000,0.0,0.0
2010-08-11 00:00:00-04:00,7.752692385184281,7.761495159366915,7.583007159570379,7.594541549682617,620054400,0.0,0.0
2010-08-12 00:00:00-04:00,7.488298509440016,7.6828746680605375,7.470996114171077,7.6431097984313965,534920400,0.0,0.0
2010-08-13 00:00:00-04:00,7.638861939284163,7.645843367585635,7.561152717031503,7.561456680297852,354869200,0.0,0.0
2010-08-16 00:00:00-04:00,7.515315226251286,7.58907858577727,7.486173665607804,7.517136573791504,318430000,0.0,0.0
2010-08-17 00:00:00-04:00,7.591201227298728,7.729317211625131,7.564488136582735,7.6485724449157715,422640400,0.0,0.0
2010-08-18 00:00:00-04:00,7.6604134752993716,7.730533336535365,7.636735954791614,7.681964874267578,339696000,0.0,0.0
2010-08-19 00:00:00-04:00,7.674982355470515,7.694410061843152,7.548705506322465,7.585131645202637,426706000,0.0,0.0
2010-08-20 00:00:00-04:00,7.570260842467777,7.707768985926412,7.558421673718179,7.577849388122559,384230000,0.0,0.0
2010-08-23 00:00:00-04:00,7.643107836444058,7.6494821455168,7.444585881310669,7.461280345916748,414041600,0.0,0.0
2010-08-24 00:00:00-04:00,7.366269053993528,7.37628524569661,7.244241248204734,7.283095836639404,602565600,0.0,0.0
2010-08-25 00:00:00-04:00,7.225729987468438,7.406343367693463,7.200231923526482,7.372951984405518,596867600,0.0,0.0
2010-08-26 00:00:00-04:00,7.450658911679653,7.459765649756289,7.293723106384278,7.293723106384277,466505200,0.0,0.0
2010-08-27 00:00:00-04:00,7.338344927679286,7.364450096786749,7.150446233151243,7.33439826965332,548391200,0.0,0.0
2010-08-30 00:00:00-04:00,7.308294788792447,7.459767397294671,7.305866324736448,7.36111307144165,383289200,0.0,0.0
2010-08-31 00:00:00-04:00,7.341382947787526,7.423645960140307,7.2958508632761285,7.379327297210693,420786800,0.0,0.0
2010-09-01 00:00:00-04:00,7.511976597442541,7.633093386607719,7.475854416021084,7.598792552947998,697037600,0.0,0.0
2010-09-02 00:00:00-04:00,7.627022549531118,7.654645919799805,7.545367481186185,7.654645919799805,415427600,0.0,0.0
2010-09-03 00:00:00-04:00,7.74328122463008,7.855291250754911,7.725371714131783,7.854988098144531,520788800,0.0,0.0
2010-09-07 00:00:00-04:00,7.790334129464317,7.878060364395945,7.778495772835936,7.825850009918213,342557600,0.0,0.0
2010-09-08 00:00:00-04:00,7.885645770560038,8.025583114842936,7.865003834927666,7.980961322784424,526551200,0.0,0.0
2010-09-09 00:00:00-04:00,8.045314329373525,8.090239276022794,7.980961677735629,7.9855146408081055,438575200,0.0,0.0
2010-09-10 00:00:00-04:00,7.989157983802796,8.02892366539409,7.9348223328561645,7.99583625793457,387542400,0.0,0.0
2010-09-13 00:00:00-04:00,8.068989589343282,8.143663195884558,8.06716905289507,8.106022834777832,388780000,0.0,0.0
2010-09-14 00:00:00-04:00,8.080829736174241,8.170680443927012,8.059884646111799,8.13698673248291,408150400,0.0,0.0
2010-09-15 00:00:00-04:00,8.140325457842858,8.207410531948398,8.13030764274589,8.202552795410156,429368800,0.0,0.0
2010-09-16 00:00:00-04:00,8.203162540650196,8.39834502764642,8.180699253058878,8.395309448242188,652103200,0.0,0.0
2010-09-17 00:00:00-04:00,8.429307827728007,8.437504298085104,8.307584731058178,8.358884811401367,634477200,0.0,0.0
2010-09-20 00:00:00-04:00,8.380431862487036,8.614166511346259,8.373450438183912,8.597471237182617,658677600,0.0,0.0
2010-09-21 00:00:00-04:00,8.616596371007786,8.722535226238366,8.584116085554067,8.613863945007324,668074400,0.0,0.0
2010-09-22 00:00:00-04:00,8.581688337845533,8.741659694449584,8.57258160136572,8.734678268432617,585289600,0.0,0.0
2010-09-23 00:00:00-04:00,8.691578362429539,8.886761723970611,8.681561352396546,8.770197868347168,786116800,0.0,0.0
2010-09-24 00:00:00-04:00,8.866726084104776,8.910133660030498,8.819675812365452,8.873403549194336,649488000,0.0,0.0
2010-09-27 00:00:00-04:00,8.92379179415844,8.94655742313543,8.83363711505367,8.838190078735352,482834800,0.0,0.0
2010-09-28 00:00:00-04:00,8.856705864814948,8.856705864814948,8.347651826652537,8.707662582397461,1035042400,0.0,0.0
2010-09-29 00:00:00-04:00,8.71889472018031,8.797211045898859,8.681558310206622,8.72314453125,469644000,0.0,0.0
2010-09-30 00:00:00-04:00,8.77262357405176,8.802978555125025,8.537371457523296,8.613259315490723,673391600,0.0,0.0
2010-10-01 00:00:00-04:00,8.686113595693461,8.699166185040701,8.540408990917806,8.57592487335205,448142800,0.0,0.0
2010-10-04 00:00:00-04:00,8.547996819869882,8.587457733594045,8.431736147430415,8.458146095275879,435302000,0.0,0.0
2010-10-05 00:00:00-04:00,8.560136299227969,8.786280825512087,8.554671447183281,8.770800590515137,501967200,0.0,0.0
2010-10-06 00:00:00-04:00,8.79053320233669,8.8633854888231,8.659095447655856,8.778390884399414,670868800,0.0,0.0
2010-10-07 00:00:00-04:00,8.813296449685323,8.81754625942345,8.709178948090353,8.779298782348633,408399600,0.0,0.0
2010-10-08 00:00:00-04:00,8.854885159642237,8.939575794074822,8.802978781024095,8.926523208618164,658403200,0.0,0.0
2010-10-11 00:00:00-04:00,8.946861153980361,9.022748196194625,8.94261134344086,8.965680122375488,427753200,0.0,0.0
2010-10-12 00:00:00-04:00,8.967199429964948,9.091352598283754,8.878562134563833,9.062211036682129,558544000,0.0,0.0
2010-10-13 00:00:00-04:00,9.11260015605654,9.166024727161382,9.100457839637933,9.11077880859375,630092400,0.0,0.0
2010-10-14 00:00:00-04:00,9.15783040777607,9.181507117685472,9.11867183688517,9.176651000976562,435296400,0.0,0.0
2010-10-15 00:00:00-04:00,9.332372162021093,9.561857122022596,9.255574022670782,9.553964614868164,922194000,0.0,0.0
2010-10-18 00:00:00-04:00,9.66718753894406,9.683274891753976,9.540302768744093,9.652920722961426,1093010800,0.0,0.0
2010-10-19 00:00:00-04:00,9.20973664374105,9.524518509755508,9.107136497386428,9.394598960876465,1232784000,0.0,0.0
2010-10-20 00:00:00-04:00,9.379724345073996,9.539088595622749,9.315068538548973,9.426167488098145,721624400,0.0,0.0
2010-10-21 00:00:00-04:00,9.481719660259987,9.55396483706265,9.31294547926031,9.395511627197266,551460000,0.0,0.0
2010-10-22 00:00:00-04:00,9.381850120352818,9.411294835483075,9.29776740729311,9.333282470703125,372778000,0.0,0.0
2010-10-25 00:00:00-04:00,9.38245870099257,9.458648912861724,9.36272702807531,9.374869346618652,392462000,0.0,0.0
2010-10-26 00:00:00-04:00,9.315071127882298,9.402190243309592,9.278037053646795,9.350890159606934,392929600,0.0,0.0
2010-10-27 00:00:00-04:00,9.338743722341535,9.407042212549872,9.276515578598547,9.344207763671875,399002800,0.0,0.0
2010-10-28 00:00:00-04:00,9.347851067364196,9.349369262137435,9.13384882867935,9.265589714050293,551051200,0.0,0.0
2010-10-29 00:00:00-04:00,9.234933424847007,9.28501927652079,9.132939563020654,9.136279106140137,430511200,0.0,0.0
2010-11-01 00:00:00-04:00,9.173916067185875,9.27651619618108,9.173308951442085,9.23341178894043,423889200,0.0,0.0
2010-11-02 00:00:00-04:00,9.319014469273197,9.415846603617766,9.319014469273197,9.39065170288086,433930000,0.0,0.0
2010-11-03 00:00:00-04:00,9.451666845260002,9.497503689374378,9.365458821143138,9.495075225830078,508348400,0.0,0.0
2010-11-04 00:00:00-04:00,9.575514891631194,9.719094944264024,9.562765459571683,9.661116600036621,642488000,0.0,0.0
2010-11-05 00:00:00-04:00,9.652619467803522,9.700580008210446,9.614979088299451,9.626513481140137,361253200,0.0,0.0
2010-11-08 00:00:00-05:00,9.628637070081297,9.706649431711455,9.615280521154176,9.671741485595703,281758400,0.0,0.0
2010-11-09 00:00:00-05:00,9.745503459263457,9.753092812352493,9.546678295473763,9.59463882446289,383544000,0.0,0.0
2010-11-10 00:00:00-05:00,9.611638286577778,9.676294912947704,9.517840908084477,9.65383243560791,384227200,0.0,0.0
2010-11-11 00:00:00-05:00,9.561855639674988,9.665063711480181,9.539089200927874,9.611942291259766,361284000,0.0,0.0
2010-11-12 00:00:00-05:00,9.592211169425127,9.607388255745006,9.216719321943167,9.35028076171875,795846800,0.0,0.0
2010-11-15 00:00:00-05:00,9.363336820206134,9.426475268074457,9.296858828788663,9.320232391357422,403606000,0.0,0.0
2010-11-16 00:00:00-05:00,9.28016128950269,9.337228563033591,9.085888254113813,9.154794692993164,657650000,0.0,0.0
2010-11-17 00:00:00-05:00,9.142953294119085,9.227643907651403,9.038531825666793,9.121705055236816,479449600,0.0,0.0
2010-11-18 00:00:00-05:00,9.264372926001512,9.40006044375751,9.248892691983757,9.362420082092285,494491200,0.0,0.0
2010-11-19 00:00:00-05:00,9.348459041129656,9.361511625516965,9.26558976103148,9.310818672180176,384843200,0.0,0.0
2010-11-22 00:00:00-05:00,9.309303684105414,9.512076377868652,9.28471670164244,9.512076377868652,393075200,0.0,0.0
2010-11-23 00:00:00-05:00,9.423736901129248,9.463199419386164,9.305655741180336,9.371525764465332,519447600,0.0,0.0
2010-11-24 00:00:00-05:00,9.470788685967245,9.573996744709378,9.463200954769983,9.55578327178955,413725200,0.0,0.0
